premise,hypothesis,genre,label
Your contribution will help with funding so Jameson Camp can continue providing the year-round camping experience that gives kids a chance to create dreams.,The Jameson Camp is fully funded with internal money,letters,2
"She has a cut, see?",I cannot see any cuts.,oup,2
"Gradually, spike one's guns came to mean `frustrate the enemy by blocking his intended plan of action.","Spiking one's guns  came to mean "" to kiss your enemy.""",verbatim,2
"Since 1977, Dr. Reinhold Aman has been publishing Maledicta , subtitled The International Journal of Verbal Aggression , from his bivouac in Waukesha, Wisconsin.",Dr. Aman only started to publish Maledicta recently. ,verbatim,2
"Tomorrow will be another day for the kids, they rationalize, but a business deal or a professional achievement, if not capitalized on at the moment, may evaporate.",They quit their jobs because they know their time with their children is limited. ,oup,2
Coming to Goodwill was the first step toward my becoming totally independent.,Goodwill keeps people from being independent.,letters,2
Join the Friends of Herron and get the inside scoop on the local art scene.,The Friends of Herron has no news on the art scene.,letters,2
They have what?,We have what?,nineeleven,2
I am asking that you consider supporting our efforts once again this year with a similar gift.,"I don't care if you send a similar gift this year, we don't need your support.",letters,2
"and so on through the whole megillah : `long, involved story.",The scroll was short and brief.,verbatim,2
"American also began getting identifications of the hijackers, as Ong and then Sweeney passed on some of the seat numbers of those who had gained unauthorized access to the cockpit.",The American did not find out who was behind the hijacking.,nineeleven,2
"When toddlers begin to speak, their main interest is in talking about what people do and the consequences of their behavior.",There is no interest by toddlers to talk about what people do.,oup,2
"OK, I thought so.","I was very surprised by that, I had not suspected it. ",facetoface,2
It's not a family story.,It makes a good bedtime story.,facetoface,2
One of us will call you to discuss how your company can become an important highly visible partner with the JCC in support of our scholarship programs.,Donations are made anonymously so that you are a silent partner.,letters,2
"Also at 8:25, and again at 8:29, Amy Sweeney got through to the American Flight Services Office in Boston but was cut off after she reported someone was hurt aboard the flight.",Amy Sweeney got through to the American Flight Services Office in Boston at 8:25 and again at 8:29 but was disconnected as soon as someone said hello.,nineeleven,2
"Incidentally, I startled them one day with Victor Borge's punctuation system, which instructed and delighted them with its differentiated popping and spitting.",Victor Borge has no association with a particular punctuation system.,verbatim,2
Saudi Arabia and the United States supplied billions of dollars worth of secret assistance to rebel groups in Afghanistan fighting the Soviet occupation.,Saudi Arabia and United States had no involved in the Afghanistan war.,nineeleven,2
Radar data show the Otis fighters were airborne at 8:53.,The fighters never took off and stayed on the ground.,nineeleven,2
"Worst of all, Wanda had to deal with this worsening problem as she was trying to succeed at her new job.",Wanda is able to cope with the problem because she was found success at work.,letters,2
"I was always into those kinds of heroic things, um, so I read a lot of those things.",I was never into heroic kind of things and so I never read those things.,facetoface,2
 You went treating!,You stayed at home alone.,oup,2
"Members receive a membership package that includes all of our educational material, a subscription to aakp RENALlFE, membership in a local chapter if applicable and assurance that your voice is heard in Washington, DC.",Members get nothing other than the satisfaction of helping.,letters,2
